node_id,community,is_brnpdb,is_active
3254,7,False,False
3255,7,False,False
3256,7,False,False
3257,25,False,False
3258,13,False,False
3259,25,False,False
3260,2,False,False
3261,7,False,False
3262,7,False,False
3263,13,False,False
3264,13,False,False
3265,22,False,False
3266,25,False,False
3267,25,False,False
3268,20,False,False
3269,13,False,False
3270,20,False,False
3271,20,False,False
3272,20,False,False
3273,20,False,False
3274,20,False,False
3275,20,False,False
3276,20,False,False
3277,20,False,False
3278,20,False,False
3279,20,False,False
3280,26,False,False
3281,20,False,False
3282,20,False,False
3283,20,False,False
3284,20,False,False
3285,21,False,False
3286,24,False,False
3287,18,False,False
3288,24,False,False
3289,4,False,False
3290,21,False,False
3291,1,False,False
3292,18,False,False
3293,18,False,False
3294,18,False,False
3295,22,False,False
3296,14,False,False
3297,21,False,False
3298,25,False,False
3299,5,False,False
3300,12,False,False
3301,2,False,False
3302,1,False,False
3303,9,False,False
3304,9,False,False
3305,6,False,False
3306,2,False,False
3307,19,False,False
3308,15,False,False
3309,2,False,False
3310,16,False,False
3311,13,False,False
3312,4,False,False
3313,13,False,False
3314,4,False,False
3315,9,False,False
3316,6,False,False
3317,26,False,False
3318,26,False,False
3319,26,False,False
3320,26,False,False
3321,1,False,False
3322,14,False,False
3323,23,False,False
3324,2,False,False
3325,8,False,False
3326,24,False,False
3327,13,False,False
3328,10,False,False
3329,10,False,False
3330,7,False,False
3331,23,False,False
3332,20,False,True
3333,2,False,False
3334,24,False,False
3335,2,False,False
3336,8,False,False
3337,25,False,False
3338,25,False,False
3339,25,False,False
3340,25,False,False
3341,20,False,False
3342,26,False,False
3343,21,False,False
3344,21,False,False
3345,4,False,False
3346,21,False,False
3347,12,False,False
3348,26,False,False
3349,15,False,False
3350,9,False,False
3351,18,False,False
3352,0,False,False
3353,9,False,False
3354,25,False,False
3355,3,False,False
3356,5,False,False
3357,3,False,False
3358,1,False,False
3359,2,False,False
3360,9,False,False
3361,4,False,False
3362,19,False,False
3363,8,False,False
3364,14,False,False
3365,14,False,False
3366,13,False,False
3367,13,False,False
3368,22,False,False
3369,10,False,False
3370,2,False,False
3371,22,False,False
3372,10,False,False
3373,25,False,False
3374,20,False,False
3375,18,False,False
3376,13,False,False
3377,26,False,False
3378,19,False,False
3379,24,False,False
3380,6,False,False
3381,13,False,False
3382,6,False,False
3383,4,False,False
3384,25,False,False
3385,2,False,False
3386,26,False,False
3387,2,False,False
3388,13,False,False
3389,26,False,False
3390,20,False,False
3391,16,False,False
3392,1,False,False
3393,18,False,False
3394,15,False,False
3395,0,False,False
3396,15,False,False
3397,24,False,False
3398,24,False,False
3399,4,False,False
3400,5,False,False
3401,5,False,False
3402,15,False,False
3403,26,False,False
3404,6,False,False
3405,0,False,False
3406,4,False,False
3407,26,False,False
3408,15,False,False
3409,0,False,False
3410,19,False,False
3411,14,False,False
3412,15,False,False
3413,10,False,False
3414,18,False,False
3415,6,False,False
3416,6,False,False
3417,24,False,False
3418,2,False,False
3419,2,False,False
3420,21,False,False
3421,22,False,False
3422,14,False,False
3423,8,False,False
3424,14,False,False
3425,13,False,False
3426,18,False,False
3427,9,False,False
3428,13,False,False
3429,20,False,False
3430,13,False,False
3431,21,False,False
3432,25,False,False
3433,1,False,False
3434,25,False,False
3435,6,False,False
3436,23,False,False
3437,2,False,False
3438,2,False,False
3439,2,False,False
3440,2,False,False
3441,2,False,False
3442,2,False,False
3443,2,False,False
3444,2,False,False
3445,2,False,False
3446,2,False,False
3447,15,False,False
3448,15,False,False
3449,2,False,False
3450,2,False,False
3451,2,False,False
3452,2,False,False
3453,17,False,False
3454,17,False,False
3455,2,False,False
3456,13,False,False
3457,22,False,False
3458,3,False,False
3459,4,False,False
3460,9,False,False
3461,14,False,False
3462,22,False,False
3463,13,False,False
3464,13,False,False
3465,13,False,False
3466,22,False,False
3467,1,False,False
3468,3,False,False
3469,2,False,False
3470,15,False,False
3471,15,False,False
3472,7,False,False
3473,15,False,False
3474,22,False,False
3475,13,False,False
3476,13,False,False
3477,13,False,False
3478,24,False,False
3479,0,False,False
3480,24,False,False
3481,14,False,False
3482,25,False,False
3483,24,False,False
3484,24,False,False
3485,24,False,False
3486,20,False,False
3487,20,False,False
3488,16,False,False
3489,22,False,False
3490,0,False,False
3491,0,False,False
3492,19,False,False
3493,8,False,False
3494,8,False,False
3495,15,False,False
3496,14,False,False
3497,14,False,False
3498,25,False,False
3499,16,False,False
3500,14,False,False
3501,5,False,False
3502,5,False,False
3503,14,False,False
3504,6,False,False
3505,5,False,False
3506,5,False,False
3507,5,False,False
3508,26,False,False
3509,5,False,False
3510,1,False,False
3511,15,False,False
3512,9,False,False
3513,5,False,False
3514,15,False,False
3515,26,False,False
3516,26,False,False
3517,2,False,False
3518,6,False,False
3519,23,False,False
3520,14,False,False
3521,8,False,False
3522,2,False,False
3523,8,False,False
3524,25,False,False
3525,25,False,False
3526,11,False,False
3527,9,False,False
3528,5,False,False
3529,13,False,False
3530,26,False,False
3531,10,False,False
3532,13,False,False
3533,10,False,False
3534,21,False,False
3535,13,False,False
3536,25,False,False
3537,22,False,False
3538,26,False,False
3539,26,False,False
3540,18,False,False
3541,25,False,False
3542,13,False,True
3543,9,False,False
3544,24,False,False
3545,3,False,False
3546,2,False,False
3547,0,False,False
3548,26,False,False
3549,22,False,False
3550,9,False,False
3551,22,False,False
3552,22,False,False
3553,25,False,False
3554,21,False,False
3555,3,False,False
3556,2,False,False
3557,2,False,False
3558,2,False,False
3559,15,False,False
3560,22,False,False
3561,19,False,False
3562,15,False,False
3563,15,False,False
3564,24,False,False
3565,15,False,False
3566,24,False,False
3567,16,False,False
3568,20,False,False
3569,2,False,False
3570,1,False,False
3571,15,False,False
3572,15,False,False
3573,26,False,False
3574,15,False,False
3575,21,False,False
3576,22,False,False
3577,6,False,False
3578,22,False,False
3579,7,False,False
3580,17,False,False
3581,11,False,True
3582,16,False,False
3583,6,False,False
3584,11,False,False
3585,14,False,False
3586,17,False,False
3587,25,False,False
3588,8,False,False
3589,24,False,False
3590,4,False,False
3591,3,False,False
3592,14,False,False
3593,26,False,False
3594,2,False,False
3595,2,False,False
3596,13,False,False
3597,1,False,False
3598,13,False,False
3599,4,False,False
3600,13,False,False
3601,16,False,False
3602,14,False,False
3603,2,False,False
3604,0,False,False
3605,0,False,False
3606,15,False,False
3607,9,False,False
3608,22,False,False
3609,12,False,False
3610,17,False,False
3611,11,False,False
3612,20,False,False
3613,26,False,False
3614,13,False,False
3615,2,False,False
3616,8,False,False
3617,0,False,False
3618,26,False,False
3619,22,False,False
3620,4,False,False
3621,15,False,False
3622,0,False,False
3623,9,False,False
3624,2,False,False
3625,26,False,False
3626,1,False,False
3627,20,False,False
3628,24,False,False
3629,14,False,False
3630,2,False,False
3631,17,False,False
3632,14,False,False
3633,2,False,False
3634,1,False,False
3635,12,False,False
3636,2,False,False
3637,20,False,False
3638,7,False,False
3639,26,False,False
3640,3,False,False
3641,3,False,False
3642,21,False,False
3643,21,False,False
3644,22,False,False
3645,19,False,False
3646,15,False,False
3647,14,False,False
3648,24,False,False
3649,15,False,False
3650,22,False,False
3651,9,False,False
3652,22,False,False
3653,13,False,False
3654,22,False,False
3655,15,False,False
3656,0,False,False
3657,20,False,False
3658,26,False,False
3659,9,False,False
3660,9,False,False
3661,0,False,False
3662,18,False,False
3663,21,False,False
3664,24,False,False
3665,0,False,False
3666,2,False,False
3667,24,False,False
3668,26,False,False
3669,13,False,False
3670,16,False,False
3671,26,False,False
3672,17,False,False
3673,15,False,False
3674,0,False,False
3675,0,False,False
3676,10,False,False
3677,14,False,False
3678,21,False,False
3679,9,False,False
3680,20,False,False
3681,11,False,False
3682,15,False,False
3683,6,False,False
3684,2,False,False
3685,25,False,False
3686,26,False,False
3687,25,False,False
3688,6,False,True
3689,1,False,False
3690,15,False,False
3691,26,False,False
3692,25,False,False
3693,13,False,False
3694,13,False,False
3695,2,False,False
3696,15,False,True
3697,15,False,False
3698,11,False,True
3699,15,False,False
3700,15,False,False
3701,8,False,False
3702,22,False,False
3703,14,False,False
3704,18,False,False
3705,14,False,False
3706,14,False,False
3707,15,False,False
3708,16,False,False
3709,11,False,True
3710,24,False,False
3711,24,False,False
3712,14,False,False
3713,24,False,False
3714,8,False,False
3715,24,False,False
3716,8,False,False
3717,8,False,False
3718,8,False,False
3719,24,False,False
3720,24,False,False
3721,8,False,False
3722,8,False,False
3723,16,False,False
3724,16,False,False
3725,24,False,False
3726,16,False,False
3727,16,False,False
3728,16,False,False
3729,16,False,False
3730,16,False,False
3731,16,False,False
3732,16,False,False
3733,2,False,False
3734,25,False,False
3735,25,False,False
3736,14,False,False
3737,7,False,False
3738,7,False,False
3739,7,False,False
3740,7,False,False
3741,2,False,False
3742,25,False,False
3743,2,False,False
3744,25,False,False
3745,2,False,False
3746,7,False,False
3747,1,False,False
3748,17,False,False
3749,2,False,False
3750,7,False,False
3751,9,False,False
3752,21,False,False
3753,8,False,False
3754,4,False,False
3755,14,False,False
3756,14,False,False
3757,17,False,False
3758,23,False,False
3759,17,False,False
3760,25,False,False
3761,3,False,False
3762,22,False,False
3763,11,False,False
3764,4,False,False
3765,17,False,False
3766,11,False,False
3767,19,False,False
3768,15,False,False
3769,6,False,False
3770,7,False,False
3771,19,False,False
3772,19,False,False
3773,19,False,False
3774,21,False,False
3775,19,False,False
3776,14,False,False
3777,15,False,False
3778,21,False,False
3779,20,False,False
3780,3,False,False
3781,3,False,False
3782,0,False,False
3783,9,False,False
3784,21,False,False
3785,10,False,False
3786,15,False,False
3787,9,False,False
3788,19,False,False
3789,13,False,False
3790,24,False,False
3791,16,False,False
3792,4,False,False
3793,16,False,False
3794,16,False,False
3795,16,False,False
3796,16,False,False
3797,0,False,False
3798,24,False,False
3799,0,False,False
3800,18,False,False
3801,18,False,False
3802,8,False,False
3803,14,False,False
3804,18,False,False
3805,8,False,False
3806,24,False,False
3807,18,False,False
3808,8,False,False
3809,8,False,False
3810,8,False,False
3811,8,False,False
3812,11,False,False
3813,26,False,False
3814,8,False,False
3815,2,False,False
3816,2,False,False
3817,9,False,False
3818,21,False,False
3819,22,False,False
3820,18,False,False
3821,8,False,False
3822,18,False,False
3823,8,False,False
3824,8,False,False
3825,14,False,False
3826,21,False,False
3827,14,False,False
3828,8,False,False
3829,8,False,False
3830,8,False,False
3831,8,False,False
3832,8,False,False
3833,21,False,False
3834,4,False,False
3835,21,False,False
3836,3,False,False
3837,21,False,False
3838,21,False,False
3839,14,False,False
3840,8,False,False
3841,8,False,False
3842,8,False,False
3843,21,False,False
3844,18,False,False
3845,21,False,False
3846,0,False,False
3847,24,False,False
3848,22,False,False
3849,18,False,False
3850,20,False,False
3851,24,False,False
3852,22,False,False
3853,0,False,False
3854,11,False,False
3855,10,False,False
3856,14,False,False
3857,8,False,False
3858,15,False,False
3859,25,False,False
3860,4,False,False
3861,22,False,False
3862,9,False,False
3863,22,False,False
3864,15,False,False
3865,4,False,False
3866,6,False,False
3867,9,False,False
3868,10,False,False
3869,11,False,False
3870,10,False,False
3871,4,False,False
3872,21,False,False
3873,9,False,False
3874,9,False,False
3875,3,False,False
3876,7,False,False
3877,9,False,False
3878,4,False,False
3879,7,False,False
3880,9,False,False
3881,24,False,False
3882,1,False,False
3883,4,False,False
3884,26,False,False
3885,22,False,False
3886,22,False,False
3887,22,False,False
3888,22,False,False
3889,9,False,False
3890,22,False,False
3891,4,False,False
3892,20,False,False
3893,4,False,False
3894,14,False,False
3895,10,False,False
3896,10,False,False
3897,21,False,False
3898,10,False,False
3899,9,False,False
3900,24,False,False
3901,24,False,False
3902,18,False,False
3903,1,False,False
3904,8,False,False
3905,15,False,False
3906,21,False,False
3907,20,False,False
3908,22,False,False
3909,15,False,False
3910,15,False,False
3911,3,False,False
3912,9,False,False
3913,0,False,False
3914,20,False,False
3915,13,False,False
3916,15,False,False
3917,7,False,False
3918,7,False,False
3919,14,False,False
3920,11,False,False
3921,22,False,False
3922,0,False,False
3923,24,False,False
3924,15,False,False
3925,9,False,False
3926,15,False,False
3927,0,False,False
3928,0,False,False
3929,19,False,False
3930,15,False,False
3931,20,False,False
3932,8,False,False
3933,26,False,False
3934,3,False,False
3935,16,False,False
3936,7,False,False
3937,18,False,False
3938,10,False,False
3939,25,False,False
3940,2,False,False
3941,25,False,False
3942,25,False,False
3943,25,False,False
3944,18,False,False
3945,25,False,False
3946,25,False,False
3947,16,False,False
3948,25,False,False
3949,25,False,False
3950,3,False,False
3951,2,False,False
3952,25,False,False
3953,6,False,False
3954,10,False,False
3955,14,False,False
3956,10,False,False
3957,6,False,False
3958,21,False,False
3959,6,False,False
3960,22,False,False
3961,1,False,False
3962,4,False,False
3963,4,False,False
3964,2,False,False
3965,3,False,False
3966,3,False,False
3967,3,False,False
3968,25,False,False
3969,7,False,False
3970,0,False,False
3971,25,False,False
3972,2,False,False
3973,25,False,False
3974,2,False,True
3975,17,False,False
3976,25,False,False
3977,17,False,False
3978,25,False,False
3979,26,False,False
3980,11,False,False
3981,25,False,False
3982,1,False,False
3983,25,False,False
3984,26,False,False
3985,2,False,False
3986,2,False,False
3987,25,False,False
3988,17,False,False
3989,7,False,False
3990,2,False,False
3991,11,False,False
3992,2,False,False
3993,26,False,True
3994,6,False,False
3995,6,False,False
3996,17,False,False
3997,22,False,False
3998,19,False,False
3999,19,False,False
4000,24,False,False
4001,15,False,False
4002,2,False,False
4003,24,False,False
4004,13,False,False
4005,7,False,False
4006,19,False,False
4007,8,False,False
4008,13,False,False
4009,24,False,False
4010,2,False,False
4011,18,False,False
4012,21,False,False
4013,3,False,False
4014,15,False,False
4015,18,False,False
4016,25,False,False
4017,18,False,False
4018,1,False,False
4019,9,False,True
4020,5,False,True
4021,2,False,False
4022,2,False,False
4023,26,False,False
4024,6,False,False
4025,6,False,False
4026,13,False,False
4027,2,False,False
4028,25,False,False
4029,22,False,False
4030,13,False,False
4031,20,False,False
4032,4,False,False
4033,20,False,False
4034,26,False,False
4035,10,False,False
4036,3,False,False
4037,9,False,False
4038,22,False,False
4039,3,False,False
4040,16,False,False
4041,22,False,False
4042,13,False,False
4043,4,False,False
4044,4,False,False
4045,13,False,False
4046,3,False,False
4047,4,False,False
4048,25,False,False
4049,2,False,False
4050,22,False,False
4051,1,False,False
4052,1,False,False
4053,25,False,False
4054,1,False,False
4055,12,False,False
4056,25,False,False
4057,1,False,False
4058,21,False,False
4059,1,False,False
4060,1,False,False
4061,1,False,False
4062,10,False,False
4063,9,False,False
4064,13,False,False
4065,3,False,False
4066,4,False,False
4067,13,False,False
4068,1,False,False
4069,9,False,False
4070,3,False,False
4071,4,False,False
4072,3,False,False
4073,4,False,False
4074,3,False,False
4075,4,False,False
4076,3,False,False
4077,3,False,False
4078,3,False,False
4079,3,False,False
4080,4,False,False
4081,3,False,False
4082,4,False,False
4083,3,False,False
4084,13,False,False
4085,1,False,False
4086,4,False,False
4087,4,False,False
4088,3,False,False
4089,8,False,False
4090,6,False,False
4091,14,False,False
4092,15,False,False
4093,15,False,False
4094,15,False,False
4095,20,False,False
4096,20,False,False
4097,20,False,False
4098,20,False,False
4099,20,False,False
4100,20,False,False
4101,20,False,False
4102,15,False,False
4103,20,False,False
4104,20,False,False
4105,20,False,False
4106,20,False,False
4107,20,False,False
4108,21,False,False
4109,21,False,False
4110,21,False,False
4111,21,False,False
4112,2,False,False
4113,1,False,False
4114,13,False,False
4115,25,False,False
4116,2,False,False
4117,19,False,True
4118,4,False,False
4119,8,False,False
4120,26,False,False
4121,19,False,False
4122,0,False,False
4123,13,False,False
4124,25,False,False
4125,2,False,False
4126,3,False,False
4127,4,False,False
4128,1,False,False
4129,13,False,False
4130,25,False,False
4131,1,False,False
4132,1,False,False
4133,3,False,False
4134,3,False,False
4135,3,False,False
4136,7,False,False
4137,25,False,False
4138,3,False,False
4139,3,False,False
4140,2,False,False
4141,3,False,False
4142,21,False,False
4143,11,False,True
4144,25,False,False
4145,10,False,False
4146,2,False,False
4147,2,False,False
4148,4,False,False
4149,2,False,False
4150,4,False,False
4151,24,False,False
4152,24,False,False
4153,16,False,False
4154,25,False,False
4155,21,False,False
4156,14,False,False
4157,15,False,False
4158,2,False,False
4159,15,False,False
4160,14,False,False
4161,14,False,False
4162,14,False,False
4163,16,False,False
4164,18,False,False
4165,21,False,False
4166,2,False,False
4167,22,False,False
4168,8,False,False
4169,16,False,False
4170,8,False,False
4171,15,False,False
4172,15,False,False
4173,9,False,False
4174,21,False,False
4175,24,False,False
4176,24,False,False
4177,9,False,False
4178,4,False,False
4179,4,False,False
4180,3,False,False
4181,22,False,False
4182,22,False,False
4183,22,False,False
4184,4,False,False
4185,9,False,False
4186,9,False,False
4187,9,False,False
4188,22,False,False
4189,1,False,False
4190,23,False,False
4191,0,False,False
4192,20,False,False
4193,23,False,False
4194,20,False,False
4195,4,False,False
4196,23,False,False
4197,23,False,False
4198,23,False,False
4199,23,False,False
4200,23,False,False
4201,23,False,False
4202,22,False,False
4203,23,False,False
4204,23,False,False
4205,23,False,False
4206,20,False,False
4207,23,False,False
4208,20,False,False
4209,23,False,False
4210,20,False,False
4211,23,False,False
4212,14,False,False
4213,6,False,False
4214,14,False,False
4215,1,False,False
4216,4,False,False
4217,18,False,False
4218,24,False,False
4219,26,False,False
4220,24,False,False
4221,6,False,False
4222,4,False,False
4223,4,False,False
4224,6,False,False
4225,15,False,False
4226,4,False,False
4227,4,False,False
4228,8,False,False
4229,16,False,False
4230,1,False,False
4231,9,False,False
4232,22,False,False
4233,7,False,False
4234,25,False,False
4235,25,False,False
4236,14,False,False
4237,25,False,False
4238,22,False,False
4239,21,False,False
4240,9,False,False
4241,2,False,False
4242,7,False,False
4243,2,False,False
4244,2,False,False
4245,2,False,False
4246,10,False,False
4247,14,False,False
4248,14,False,False
4249,15,False,False
4250,6,False,False
4251,6,False,False
4252,26,False,False
4253,6,False,False
4254,6,False,False
4255,6,False,False
4256,6,False,False
4257,3,False,False
4258,15,False,False
4259,3,False,False
4260,3,False,False
4261,3,False,False
4262,3,False,False
4263,3,False,False
4264,3,False,False
4265,3,False,False
4266,3,False,False
4267,3,False,False
4268,13,False,False
4269,13,False,False
4270,3,False,False
4271,0,False,False
4272,10,False,False
4273,13,False,False
4274,10,False,False
4275,8,False,False
4276,10,False,False
4277,0,False,False
4278,15,False,False
4279,10,False,False
4280,11,False,False
4281,24,False,False
4282,18,False,False
4283,24,False,False
4284,18,False,False
4285,18,False,False
4286,24,False,False
4287,6,False,False
4288,20,False,False
4289,10,False,False
4290,14,False,False
4291,11,False,False
4292,1,False,False
4293,8,False,False
4294,16,False,False
4295,16,False,False
4296,14,False,False
4297,14,False,False
4298,15,False,False
4299,1,False,False
4300,9,False,False
4301,14,False,False
4302,22,False,False
4303,15,False,False
4304,0,False,False
4305,1,False,False
4306,2,False,True
4307,2,False,False
4308,8,False,False
4309,3,False,False
4310,15,False,False
4311,1,False,False
4312,13,False,False
4313,6,False,False
4314,5,False,False
4315,26,False,False
4316,15,False,False
4317,0,False,False
4318,24,False,False
4319,7,False,False
4320,9,False,False
4321,14,False,False
4322,25,False,False
4323,18,False,False
4324,25,False,False
4325,14,False,False
4326,22,False,False
4327,8,False,False
4328,21,False,False
4329,9,False,False
4330,3,False,False
4331,2,False,False
4332,22,False,False
4333,3,False,False
4334,8,False,False
4335,13,False,False
4336,11,False,False
4337,10,False,False
4338,8,False,False
4339,14,False,False
4340,21,False,False
4341,18,False,False
4342,11,False,False
4343,3,False,False
4344,26,False,False
4345,23,False,False
4346,23,False,False
4347,6,False,False
4348,3,False,False
4349,2,False,False
4350,2,False,False
4351,1,False,False
4352,10,False,False
4353,21,False,False
4354,6,False,False
4355,2,False,False
4356,17,False,False
4357,2,False,False
4358,7,False,False
4359,6,False,False
4360,1,False,False
4361,2,False,False
4362,2,False,False
4363,22,False,False
4364,17,False,False
4365,22,False,False
4366,2,False,False
4367,2,False,False
4368,26,False,False
4369,9,False,False
4370,25,False,False
4371,15,False,False
4372,25,False,False
4373,2,False,False
4374,17,False,False
4375,17,False,False
4376,20,False,False
4377,2,False,False
4378,21,False,False
4379,1,False,False
4380,14,False,False
4381,2,False,False
4382,25,False,False
4383,24,False,False
4384,7,False,False
4385,24,False,False
4386,24,False,False
4387,24,False,False
4388,4,False,False
4389,15,False,False
4390,8,False,False
4391,24,False,False
4392,22,False,False
4393,25,False,False
4394,1,False,False
4395,0,False,False
4396,13,False,False
4397,15,False,False
4398,15,False,False
4399,25,False,False
4400,9,False,False
4401,17,False,False
4402,24,False,False
4403,17,False,False
4404,26,False,False
4405,15,False,False
4406,15,False,False
4407,20,False,False
4408,11,False,False
4409,11,False,True
4410,18,False,False
4411,16,False,False
4412,20,False,False
4413,26,False,False
4414,15,False,False
4415,22,False,False
4416,10,False,False
4417,21,False,False
4418,21,False,False
4419,0,False,False
4420,25,False,False
4421,26,False,False
4422,6,False,False
4423,25,False,False
4424,25,False,False
4425,12,False,False
4426,26,False,False
4427,1,False,False
4428,25,False,False
4429,1,False,False
4430,19,False,False
4431,20,False,False
4432,8,False,False
4433,8,False,False
4434,26,False,False
4435,6,False,False
4436,4,False,False
4437,14,False,False
4438,2,False,False
4439,26,False,False
4440,1,False,False
4441,13,False,False
4442,2,False,False
4443,9,False,False
4444,7,False,False
4445,13,False,False
4446,16,False,False
4447,3,False,False
4448,23,False,False
4449,8,False,False
4450,19,False,False
4451,0,False,False
4452,3,False,False
4453,11,False,True
4454,2,False,False
4455,10,False,False
4456,11,False,False
4457,14,False,False
4458,8,False,False
4459,11,False,False
4460,8,False,False
4461,14,False,False
4462,16,False,True
4463,16,False,False
4464,7,False,False
4465,16,False,False
4466,11,False,True
4467,11,False,True
4468,11,False,False
4469,16,False,False
4470,3,False,False
4471,25,False,False
4472,24,False,False
4473,24,False,False
4474,24,False,False
4475,24,False,False
4476,24,False,False
4477,24,False,False
4478,2,False,False
4479,24,False,False
4480,24,False,False
4481,4,False,False
4482,2,False,False
4483,9,False,False
4484,24,False,False
4485,24,False,False
4486,11,False,False
4487,16,False,False
4488,16,False,False
4489,0,False,False
4490,16,False,False
4491,24,False,False
4492,24,False,False
4493,4,False,False
4494,25,False,False
4495,1,False,False
4496,1,False,False
4497,26,False,False
4498,18,False,False
4499,22,False,False
4500,21,False,False
4501,4,False,False
4502,14,False,False
4503,18,False,False
4504,25,False,False
4505,13,False,False
4506,23,False,False
4507,1,False,False
4508,3,False,False
4509,4,False,False
4510,8,False,False
4511,7,False,False
4512,26,False,False
4513,0,False,False
4514,26,False,False
4515,0,False,False
4516,0,False,False
4517,0,False,False
4518,18,False,False
4519,7,False,False
4520,9,False,False
4521,9,False,False
4522,18,False,False
4523,1,False,False
4524,18,False,False
4525,9,False,False
4526,0,False,False
4527,18,False,False
4528,24,False,False
4529,3,False,False
4530,22,False,False
4531,11,False,True
4532,11,False,True
4533,15,False,False
4534,14,False,False
4535,18,False,False
4536,4,False,False
4537,7,False,False
4538,15,False,False
4539,20,False,False
4540,22,False,False
4541,6,False,False
4542,21,False,False
4543,24,False,False
4544,18,False,False
4545,18,False,False
4546,9,False,False
4547,22,False,False
4548,25,False,False
4549,20,False,False
4550,22,False,False
4551,13,False,False
4552,20,False,False
4553,13,False,False
4554,7,False,False
4555,15,False,False
4556,1,False,False
4557,3,False,False
4558,7,False,False
4559,1,False,False
4560,13,False,False
4561,19,False,False
4562,24,False,False
4563,25,False,False
4564,9,False,False
4565,15,False,False
4566,2,False,False
4567,0,False,False
4568,2,False,False
4569,2,False,False
4570,15,False,False
4571,25,False,False
4572,3,False,False
4573,2,False,False
4574,3,False,False
4575,2,False,False
4576,6,False,False
4577,10,False,False
4578,2,False,False
4579,3,False,False
4580,0,False,False
4581,19,False,False
4582,21,False,False
4583,1,False,False
4584,25,False,False
4585,22,False,False
4586,22,False,False
4587,8,False,False
4588,25,False,False
4589,25,False,False
4590,25,False,False
4591,25,False,False
4592,14,False,False
4593,8,False,False
4594,8,False,False
4595,15,False,False
4596,15,False,False
4597,15,False,False
4598,0,False,False
4599,15,False,False
4600,15,False,False
4601,14,False,False
4602,14,False,False
4603,21,False,False
4604,14,False,False
4605,8,False,False
4606,14,False,False
4607,1,False,False
4608,15,False,False
4609,15,False,False
4610,10,False,False
4611,1,False,False
4612,15,False,False
4613,15,False,False
4614,15,False,False
4615,0,False,False
4616,10,False,False
4617,1,False,False
4618,15,False,False
4619,15,False,False
4620,15,False,False
4621,15,False,False
4622,0,False,False
4623,10,False,False
4624,15,False,False
4625,2,False,False
4626,10,False,False
4627,10,False,False
4628,21,False,False
4629,19,False,False
4630,22,False,False
4631,16,False,False
4632,0,False,False
4633,17,False,False
4634,2,False,False
4635,2,False,False
4636,14,False,False
4637,4,False,False
4638,2,False,False
4639,7,False,False
4640,10,False,False
4641,0,False,False
4642,1,False,False
4643,1,False,False
4644,8,False,False
4645,0,False,False
4646,8,False,False
4647,22,False,False
4648,18,False,False
4649,14,False,False
4650,16,False,False
4651,14,False,False
4652,16,False,False
4653,24,False,False
4654,14,False,False
4655,14,False,False
4656,16,False,False
4657,7,False,False
4658,2,False,False
4659,10,False,False
4660,7,False,False
4661,9,False,False
4662,4,False,False
4663,18,False,False
4664,0,False,False
4665,22,False,False
4666,0,False,False
4667,0,False,False
4668,19,False,False
4669,3,False,False
4670,23,False,False
4671,11,False,False
4672,25,False,False
4673,25,False,False
4674,23,False,False
4675,17,False,False
4676,17,False,False
4677,9,False,False
4678,13,False,False
4679,13,False,False
4680,13,False,False
4681,26,False,False
4682,13,False,False
4683,13,False,False
4684,7,False,False
4685,22,False,False
4686,25,False,False
4687,1,False,False
4688,9,False,False
4689,7,False,False
4690,8,False,False
4691,24,False,False
4692,6,False,False
4693,10,False,False
4694,10,False,False
4695,10,False,False
4696,22,False,False
4697,10,False,False
4698,8,False,False
4699,14,False,False
4700,14,False,False
4701,10,False,False
4702,24,False,False
4703,15,False,False
4704,22,False,False
4705,7,False,False
4706,8,False,False
4707,9,False,False
4708,4,False,False
4709,14,False,False
4710,15,False,False
4711,24,False,False
4712,18,False,False
4713,8,False,False
4714,25,False,False
4715,2,False,False
4716,14,False,False
4717,1,False,False
4718,16,False,False
4719,5,False,False
4720,3,False,False
4721,22,False,False
4722,21,False,False
4723,0,False,False
4724,24,False,False
4725,7,False,False
4726,10,False,True
4727,10,False,False
4728,8,False,False
4729,7,False,False
4730,8,False,False
4731,0,False,False
4732,4,False,False
4733,4,False,False
4734,16,False,False
4735,16,False,False
4736,1,False,False
4737,16,False,False
4738,16,False,False
4739,0,False,False
4740,15,False,False
4741,0,False,False
4742,14,False,False
4743,7,False,False
4744,20,False,False
4745,22,False,False
4746,18,False,False
4747,15,False,False
4748,25,False,False
4749,1,False,False
4750,1,False,False
4751,25,False,False
4752,2,False,False
4753,0,False,False
4754,8,False,False
4755,0,False,False
4756,15,False,False
4757,15,False,False
4758,26,False,False
4759,15,False,False
4760,14,False,False
4761,15,False,False
4762,14,False,False
4763,14,False,False
4764,7,False,False
4765,5,False,False
4766,8,False,False
4767,20,False,False
4768,10,False,False
4769,15,False,False
4770,10,False,False
4771,10,False,False
4772,10,False,False
4773,10,False,False
4774,10,False,False
4775,10,False,False
4776,10,False,False
4777,10,False,False
4778,10,False,False
4779,10,False,False
4780,13,False,False
4781,15,False,False
4782,10,False,False
4783,20,False,False
4784,25,False,False
4785,25,False,False
4786,25,False,False
4787,23,False,False
4788,25,False,False
4789,21,False,False
4790,21,False,False
4791,17,False,True
4792,14,False,False
4793,5,False,False
4794,16,False,False
4795,16,False,False
4796,16,False,False
4797,16,False,False
4798,16,False,False
4799,15,False,False
4800,15,False,False
4801,15,False,False
4802,7,False,False
4803,15,False,False
4804,16,False,False
4805,16,False,False
4806,16,False,False
